episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,97.0,5.485431539418641,0.43432926872482414,37.85130270258895,-1.5373216196894646,2.447161342948675,[-1.5373216196894646, 2.447161342948675],0.5,False,True,27.333441103960745,44,48.06927451701628,14.372,in_progress,0.0
0,98.0,5.6224263143681315,0.5241766533670786,35.24813092970024,-0.3002890571951866,2.3500090166926384,[-0.3002890571951866, 2.3500090166926384],0.5,False,True,27.72083473923363,45,48.06927451701628,14.444,in_progress,0.0
0,99.0,5.756579972520891,0.6077174567993433,33.49466753085367,-1.071731150150299,2.3141339123249054,[-1.071731150150299, 2.3141339123249054],0.5,False,True,28.04947729787857,46,48.06927451701628,14.508,in_progress,0.0
0,100.0,5.894071910031723,0.6921201235737011,32.37872435302779,-3.9629557728767395,2.3581278398633003,[-3.9629557728767395, 2.3581278398633003],0.5,False,True,28.404502466039094,46,48.06927451701628,14.561,in_progress,0.0
0,101.0,6.036225560944008,0.767636405085596,29.905887916305865,-4.279903024435043,2.291671931743622,[-4.279903024435043, 2.291671931743622],0.5,False,True,28.73935409604072,47,48.06927451701628,14.638,in_progress,0.0
0,102.0,6.174501256920461,0.8299609084007169,26.914557091568305,-3.733048215508461,2.133507452905178,[-3.733048215508461, 2.133507452905178],0.5,False,True,29.077325018696943,47,48.06927451701628,14.708,in_progress,0.0
0,103.0,6.318232172808327,0.8864387873366988,24.04381911595986,7.725689113140106,2.129475846886635,[7.725689113140106, 2.129475846886635],0.5,False,True,29.398213432323058,48,48.06927451701628,14.772,in_progress,0.0
0,104.0,6.451786833450548,0.9408487301214009,23.143545624681735,15.10030210018158,2.367777019739151,[15.10030210018158, 2.367777019739151],0.5,False,True,29.73459367685229,48,48.06927451701628,14.84,in_progress,0.0
0,105.0,6.586684422748174,0.9998118062504705,23.39582139658037,17.4138343334198,2.44350353628397,[17.4138343334198, 2.44350353628397],0.5,False,True,30.03996662486368,49,48.06927451701628,14.899000000000001,in_progress,0.0
0,106.0,6.730893216835909,1.072998199134874,25.349789481990577,15.434412360191345,2.675142951309681,[15.434412360191345, 2.675142951309681],0.5,False,True,30.39057441636246,49,48.06927451701628,14.973,in_progress,0.0
0,107.0,6.87186226370664,1.1566733438470767,28.224625041260055,11.964114904403687,2.4271092042326927,[11.964114904403687, 2.4271092042326927],0.5,False,True,30.720937461856668,50,48.06927451701628,15.04,in_progress,0.0
0,108.0,7.00612891096241,1.2456677992944258,31.083147176462724,16.519882678985596,2.3127052783966064,[16.519882678985596, 2.3127052783966064],1.0,False,True,31.020090243890948,50,48.06927451701628,15.102,in_progress,0.0
0,109.0,7.136310538619863,1.3433054267599474,34.26149631405389,16.025322675704956,2.596954859793186,[16.025322675704956, 2.596954859793186],1.0,False,True,31.349615604543256,51,48.06927451701628,15.177,in_progress,0.0
0,110.0,7.264500052376412,1.4521626883133285,37.64255581955627,21.039785742759705,2.370015434920788,[21.039785742759705, 2.370015434920788],1.0,False,True,31.678825378600685,51,48.06927451701628,15.242,in_progress,0.0
0,111.0,7.3809808859224555,1.564636771099621,41.07908803746291,21.385733485221863,2.610058970749378,[21.385733485221863, 2.610058970749378],1.0,False,True,32.01271391623107,52,48.06927451701628,15.306,in_progress,0.0
0,112.0,7.489546879371532,1.6819295242125338,44.41331133383085,20.07532775402069,2.6853074058890343,[20.07532775402069, 2.6853074058890343],1.0,False,True,32.344568888218255,52,48.06927451701628,15.375,in_progress,0.0
0,113.0,7.595202411870606,1.817087680553564,48.73849530257344,25.67065715789795,2.548924682661891,[25.67065715789795, 2.548924682661891],1.0,False,True,32.70645575928026,53,48.06927451701628,15.442,in_progress,0.0
0,114.0,7.694212256013277,1.9594046345144525,52.455833726699524,23.59756350517273,2.7746735364198685,[23.59756350517273, 2.7746735364198685],1.0,False,True,33.06711366607292,54,48.06927451701628,15.511,in_progress,0.0
0,115.0,7.784140067168216,2.1099965121772897,56.48372122172606,19.666183590888977,2.770058862864971,[19.666183590888977, 2.770058862864971],1.0,False,True,33.44048341470243,54,48.06927451701628,15.577,in_progress,0.0
0,116.0,7.8646536069373605,2.2696699292041655,60.64132338026097,25.72016716003418,2.617243468761444,[25.72016716003418, 2.617243468761444],1.0,False,True,33.81248670268244,55,48.06927451701628,15.645,in_progress,0.0
0,117.0,7.937500386504997,2.435523866878926,64.0450686759565,30.0,2.2823675721883774,[30.0, 2.2823675721883774],1.0,False,True,34.19827184305236,55,48.06927451701628,15.704,in_progress,0.0
0,118.0,7.999164779635627,2.597651059927754,67.07010759592983,30.0,2.2507912665605545,[30.0, 2.2507912665605545],1.0,False,True,34.55898678531717,56,48.06927451701628,15.769,in_progress,0.0
0,119.0,8.051227255368643,2.7608037629539512,70.0314836826793,30.0,2.336108446121216,[30.0, 2.336108446121216],1.0,False,True,34.91933679299852,57,48.06927451701628,15.843,in_progress,0.0
0,120.0,8.091420508681164,2.9201913203886836,73.28611643681481,30.0,2.1136363744735718,[30.0, 2.1136363744735718],1.0,False,True,35.258215045583206,57,48.06927451701628,15.908,in_progress,0.0
0,121.0,8.121030187201855,3.077608295354671,76.57050771349594,21.611815094947815,2.204202815890312,[21.611815094947815, 2.204202815890312],1.0,False,True,35.588151542707,58,48.06927451701628,15.974,in_progress,0.0
0,122.0,8.138331315262786,3.231659576583922,80.23978578121347,17.292614579200745,1.859924077987671,[17.292614579200745, 1.859924077987671],1.0,False,True,35.89717666284557,58,48.06927451701628,16.032,in_progress,0.0
0,123.0,8.143519087527485,3.373595530939945,84.134803380515,18.177947402000427,2.0408120304346085,[18.177947402000427, 2.0408120304346085],1.0,False,True,36.19021951221529,59,48.06927451701628,16.112,in_progress,0.0
0,124.0,8.139488234646358,3.523043360250557,87.9532046991661,21.743738651275635,1.8572471886873245,[21.743738651275635, 1.8572471886873245],1.0,False,True,36.481176533950304,59,48.06927451701628,16.176,in_progress,0.0
0,125.0,8.128429583508503,3.6596320229536654,91.16692778617416,18.024691343307495,1.7833363711833954,[18.024691343307495, 1.7833363711833954],1.0,False,True,36.76365560881137,59,48.06927451701628,16.241,in_progress,0.0
0,126.0,8.11004619511458,3.789985174160296,94.37210332215687,21.256824731826782,1.8277550041675568,[21.256824731826782, 1.8277550041675568],1.0,False,True,37.03672926067266,60,48.06927451701628,16.301,in_progress,0.0
0,127.0,8.080122390980236,3.920772341461168,98.37585286599193,19.126004576683044,2.0586024075746536,[19.126004576683044, 2.0586024075746536],0.5,False,True,37.29150431785335,60,48.06927451701628,16.374,in_progress,0.0
0,128.0,8.042476050099983,4.043370862567973,102.34232717100444,17.867361903190613,2.2705532014369965,[17.867361903190613, 2.2705532014369965],0.5,False,True,37.558212200390734,61,48.06927451701628,16.435,in_progress,0.0
0,129.0,7.9914106078611375,4.1711762234326235,106.96541710550504,14.661055505275726,2.633903630077839,[14.661055505275726, 2.633903630077839],0.5,False,True,37.82513705086535,61,48.06927451701628,16.51,in_progress,0.0
